InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Discount,PaymentMethod,ShippingCost,Category,SalesChannel,ReturnStatus,ShipmentProvider,WarehouseLocation,OrderPriority,TotalCost,Revenue,TotalSales,Day,Month
286234,SKU_1744,USB Cable,1,2025-05-10 7:00,38.84,18685,Belgium,0.05,Bank Transfer,12.31,Electronics,In-store,Not Returned,UPS,Rome,High,49.208,36.898,38.84,Saturday,May
414981,SKU_1784,USB Cable,7,2025-05-10 8:00,22.15,43520,Norway,0.41,Bank Transfer,15.49,Electronics,Online,Not Returned,Royal Mail,Paris,High,106.9695,91.4795,155.05,Saturday,May
267046,SKU_1764,White Mug,7,2025-05-10 9:00,69.41,67466,United Kingdom,0.32,paypall,24.24,Accessories,In-store,Not Returned,DHL,London,Low,354.6316,330.3916,485.87,Saturday,May
232181,SKU_1710,Notebook,16,2025-05-10 10:00,81.85,55562,Italy,0.47,Bank Transfer,5.32,Apparel,Online,Not Returned,UPS,Berlin,Low,699.408,694.088,1309.6,Saturday,May
653043,SKU_1664,Blue Pen,49,2025-05-10 11:00,40.87,96774,Italy,0.43,paypall,15.05,Apparel,In-store,Not Returned,DHL,Rome,High,1156.5491,1141.4991,2002.63,Saturday,May
208473,SKU_1673,White Mug,6,2025-05-10 12:00,70.7,62047,Belgium,0.31,Credit Card,7.31,Stationery,In-store,Not Returned,Royal Mail,Amsterdam,Low,300.008,292.698,424.2,Saturday,May
386946,SKU_1793,Desk Lamp,31,2025-05-10 13:00,15.74,88838,Sweden,0.09,Bank Transfer,16.06,Apparel,In-store,Not Returned,UPS,Berlin,Medium,460.0854,444.0254,487.94,Saturday,May
689059,SKU_1005,White Mug,37,2025-05-10 14:00,17.05,81631,Sweden,0.35,Credit Card,27.9,Accessories,Online,Not Returned,Royal Mail,Paris,Medium,437.9525,410.0525,630.85,Saturday,May
273044,SKU_1336,White Mug,14,2025-05-10 16:00,47.51,89155,Italy,0.02,paypall,15.73,Furniture,Online,Returned,FedEx,Berlin,High,667.5672,651.8372,665.14,Saturday,May
489139,SKU_1973,Wall Clock,34,2025-05-10 17:00,14.85,19600,Portugal,0.24,Bank Transfer,16.56,Furniture,In-store,Returned,FedEx,Rome,Medium,400.284,383.724,504.9,Saturday,May
824002,SKU_1642,Backpack,48,2025-05-10 18:00,2.89,65009,United States,0.28,Credit Card,27.18,Stationery,Online,Not Returned,DHL,Amsterdam,Medium,127.0584,99.8784,138.72,Saturday,May
267776,SKU_1314,Backpack,15,2025-05-10 19:00,99.01,84308,Australia,0.49,paypall,6.38,Furniture,Online,Returned,FedEx,Amsterdam,High,763.8065,757.4265,1485.15,Saturday,May
864658,SKU_1111,White Mug,42,2025-05-10 20:00,49.71,86730,Belgium,0.07,Bank Transfer,7.11,Electronics,Online,Not Returned,UPS,Paris,Low,1948.7826,1941.6726,2087.82,Saturday,May
961626,SKU_1079,Headphones,38,2025-05-10 21:00,61.44,Unknown,Portugal,0.4,paypall,6.37,Furniture,In-store,Not Returned,FedEx,,High,1407.202,1400.832,2334.72,Saturday,May
305069,SKU_1047,Notebook,38,2025-05-10 23:00,83.09,94552,United Kingdom,0.08,paypall,25.04,Apparel,Online,Returned,DHL,Amsterdam,Medium,2929.8664,2904.8264,3157.42,Saturday,May
415102,SKU_1662,Blue Pen,31,2025-05-11 0:00,65.3,83705,United Kingdom,0.29,paypall,13.66,Apparel,Online,Not Returned,FedEx,Berlin,Medium,1450.913,1437.253,2024.3,Sunday,May
974901,SKU_1090,Blue Pen,38,2025-05-11 1:00,10.88,45440,Norway,0.23,Bank Transfer,23.88,Electronics,Online,Not Returned,UPS,Amsterdam,High,342.2288,318.3488,413.44,Sunday,May
142491,SKU_1644,Wall Clock,37,2025-05-11 2:00,44.51,29027,Portugal,0.29,Bank Transfer,22.78,Electronics,In-store,Not Returned,UPS,Rome,Low,1192.0577,1169.2777,1646.87,Sunday,May
632783,SKU_1695,Wireless Mouse,4,2025-05-11 3:00,42.74,13930,Belgium,0.07,Credit Card,20.68,Accessories,Online,Not Returned,DHL,Berlin,Medium,179.6728,158.9928,170.96,Sunday,May
689469,SKU_1740,Desk Lamp,29,2025-05-11 4:00,8.96,87209,France,0.03,Credit Card,7.1,Furniture,In-store,Not Returned,FedEx,Rome,Medium,259.1448,252.0448,259.84,Sunday,May
621500,SKU_1933,Wireless Mouse,13,2025-05-11 5:00,65.91,37056,Italy,0.01,paypall,18.4,Stationery,In-store,Not Returned,Royal Mail,Amsterdam,Medium,866.6617,848.2617,856.83,Sunday,May
853187,SKU_1977,Wall Clock,10,2025-05-11 6:00,10.96,46544,Netherlands,0.22,Credit Card,21.65,Stationery,Online,Not Returned,FedEx,Paris,High,107.138,85.488,109.6,Sunday,May
803472,SKU_1075,Notebook,40,2025-05-11 7:00,2.5,58987,France,0.13,paypall,18.78,Accessories,In-store,Not Returned,DHL,Berlin,Low,105.78,87,100,Sunday,May
899529,SKU_1084,Headphones,34,2025-05-11 8:00,3.68,82643,United States,0.07,Credit Card,10.47,Electronics,Online,Not Returned,UPS,Rome,High,126.8316,116.3616,125.12,Sunday,May
262182,SKU_1400,Wall Clock,37,2025-05-11 10:00,63.17,43624,Norway,0.46,Bank Transfer,21.67,Accessories,Online,Not Returned,DHL,Rome,Low,1283.8066,1262.1366,2337.29,Sunday,May
803903,SKU_1233,T-shirt,34,2025-05-11 11:00,24.68,75571,United Kingdom,0.47,Bank Transfer,28.15,Furniture,Online,Not Returned,FedEx,Amsterdam,High,472.8836,444.7336,839.12,Sunday,May
664990,SKU_1215,Headphones,13,2025-05-11 13:00,17.77,75789,United Kingdom,0.37,paypall,19.73,Electronics,In-store,Not Returned,Royal Mail,Paris,Low,165.2663,145.5363,231.01,Sunday,May
555564,SKU_1970,T-shirt,32,2025-05-11 14:00,84.03,70170,France,0.39,Credit Card,20.57,Apparel,In-store,Not Returned,Royal Mail,Rome,Low,1660.8356,1640.2656,2688.96,Sunday,May
780077,SKU_1344,White Mug,48,2025-05-11 15:00,63.2,77047,United Kingdom,0.41,Credit Card,17.21,Apparel,In-store,Not Returned,FedEx,Rome,Medium,1807.034,1789.824,3033.6,Sunday,May
942373,SKU_1173,Office Chair,9,2025-05-11 16:00,13.46,96781,Belgium,0.29,Credit Card,23.03,Apparel,Online,Returned,Royal Mail,Amsterdam,High,109.0394,86.0094,121.14,Sunday,May
466223,SKU_1036,USB Cable,34,2025-05-11 17:00,19.05,Unknown,Australia,0.39,Credit Card,27.25,Furniture,Online,Not Returned,DHL,Rome,Low,422.347,395.097,647.7,Sunday,May
207304,SKU_1902,White Mug,45,2025-05-11 18:00,82.99,86673,France,0.36,paypall,11.82,Apparel,Online,Not Returned,Royal Mail,Paris,Low,2401.932,2390.112,3734.55,Sunday,May
445011,SKU_1528,White Mug,32,2025-05-11 19:00,10.49,56850,Netherlands,0.17,paypall,16.63,Stationery,In-store,Returned,FedEx,Paris,Low,295.2444,278.6144,335.68,Sunday,May
750580,SKU_1886,Headphones,20,2025-05-11 20:00,87.41,74870,Italy,0.47,Bank Transfer,22.88,Furniture,In-store,Not Returned,DHL,Berlin,Low,949.426,926.546,1748.2,Sunday,May
667540,SKU_1808,Headphones,1,2025-05-11 21:00,33.76,93216,Sweden,0.19,Credit Card,5.83,Accessories,Online,Not Returned,DHL,Paris,Medium,33.1756,27.3456,33.76,Sunday,May
936349,SKU_1319,Office Chair,42,2025-05-11 22:00,75.19,91200,Australia,0.43,paypall,28.39,Furniture,Online,Not Returned,FedEx,Amsterdam,Medium,1828.4386,1800.0486,3157.98,Sunday,May
209419,SKU_1850,Desk Lamp,48,2025-05-11 23:00,59.17,40814,Australia,0.3,paypall,26.3,Furniture,In-store,Not Returned,UPS,Berlin,High,2014.412,1988.112,2840.16,Sunday,May
336548,SKU_1312,Blue Pen,17,2025-05-12 0:00,7.28,38409,France,0.1,paypall,11.88,Furniture,In-store,Not Returned,FedEx,Amsterdam,High,123.264,111.384,123.76,Monday,May
907831,SKU_1468,Backpack,36,2025-05-12 1:00,25.26,Unknown,United Kingdom,0.39,Credit Card,13.99,Furniture,Online,Not Returned,FedEx,,Low,568.6996,554.7096,909.36,Monday,May
453194,SKU_1044,Notebook,11,2025-05-12 2:00,93.96,87126,Netherlands,0.11,Bank Transfer,14.55,Apparel,In-store,Not Returned,UPS,Paris,Medium,934.4184,919.8684,1033.56,Monday,May
102496,SKU_1072,Desk Lamp,43,2025-05-12 3:00,3.33,11842,Netherlands,0.04,Bank Transfer,23.32,Electronics,Online,Not Returned,Royal Mail,Amsterdam,Medium,160.7824,137.4624,143.19,Monday,May
130985,SKU_1364,Wireless Mouse,9,2025-05-12 4:00,72.48,47626,Sweden,0.26,paypall,16.95,Electronics,Online,Not Returned,FedEx,Berlin,Low,499.6668,482.7168,652.32,Monday,May
215950,SKU_1877,Notebook,2,2025-05-12 5:00,53.37,67150,Portugal,0.26,paypall,15.68,Furniture,In-store,Returned,UPS,Berlin,Medium,94.6676,78.9876,106.74,Monday,May
728985,SKU_1903,Wireless Mouse,27,2025-05-12 6:00,33.22,73250,France,0.44,Credit Card,19.6,Apparel,In-store,Not Returned,UPS,Amsterdam,Medium,521.8864,502.2864,896.94,Monday,May
662466,SKU_1877,Desk Lamp,6,2025-05-12 7:00,89.67,57304,United Kingdom,0.1,paypall,23.04,Furniture,In-store,Not Returned,Royal Mail,Rome,High,507.258,484.218,538.02,Monday,May
919742,SKU_1108,USB Cable,1,2025-05-12 8:00,45.81,47849,Spain,0.39,paypall,7.42,Electronics,Online,Not Returned,DHL,London,High,35.3641,27.9441,45.81,Monday,May
176407,SKU_1346,Headphones,39,2025-05-12 9:00,6.87,65386,Spain,0.4,Bank Transfer,10.02,Accessories,Online,Returned,FedEx,Paris,Low,170.778,160.758,267.93,Monday,May
176682,SKU_1854,Wall Clock,18,2025-05-12 10:00,42.32,56946,Italy,0.11,Bank Transfer,6.12,Apparel,In-store,Not Returned,DHL,London,High,684.0864,677.9664,761.76,Monday,May
221352,SKU_1137,Blue Pen,38,2025-05-12 11:00,58.28,15606,Sweden,0.24,paypall,22.15,Furniture,Online,Not Returned,DHL,Rome,Low,1705.2764,1683.1264,2214.64,Monday,May
148577,SKU_1181,Backpack,19,2025-05-12 12:00,64.35,33637,United States,0.15,Bank Transfer,17.98,Accessories,Online,Not Returned,Royal Mail,London,High,1057.2325,1039.2525,1222.65,Monday,May
189643,SKU_1961,Wireless Mouse,1,2025-05-12 13:00,38.15,49530,Belgium,0.49,Bank Transfer,9.41,Stationery,Online,Returned,Royal Mail,Amsterdam,High,28.8665,19.4565,38.15,Monday,May
676221,SKU_1811,White Mug,46,2025-05-12 14:00,23.29,14617,Portugal,0.13,Credit Card,11.37,Apparel,Online,Returned,Royal Mail,London,Low,943.4358,932.0658,1071.34,Monday,May
603951,SKU_1303,USB Cable,32,2025-05-12 15:00,85.11,40252,Sweden,0.1,paypall,9.35,Electronics,In-store,Not Returned,FedEx,Berlin,High,2460.518,2451.168,2723.52,Monday,May
901911,SKU_1326,USB Cable,1,2025-05-12 16:00,34.58,48396,Australia,0.21,Credit Card,29.18,Furniture,Online,Not Returned,Royal Mail,Paris,Low,56.4982,27.3182,34.58,Monday,May
438863,SKU_1513,Blue Pen,14,2025-05-12 17:00,73.96,82911,Netherlands,0.22,Bank Transfer,27.71,Apparel,In-store,Not Returned,FedEx,London,Low,835.3532,807.6432,1035.44,Monday,May
446676,SKU_1079,Notebook,17,2025-05-12 18:00,89.67,99040,Netherlands,0.02,Bank Transfer,19.58,Furniture,Online,Not Returned,Royal Mail,Berlin,Medium,1513.4822,1493.9022,1524.39,Monday,May
521440,SKU_1117,Notebook,9,2025-05-12 19:00,51.44,62322,United Kingdom,0.22,paypall,16.1,Accessories,Online,Not Returned,UPS,Amsterdam,Medium,377.2088,361.1088,462.96,Monday,May
247245,SKU_1079,Notebook,39,2025-05-12 21:00,66.64,22776,United Kingdom,0.32,Credit Card,8.94,Electronics,In-store,Not Returned,FedEx,London,Medium,1776.2328,1767.2928,2598.96,Monday,May
962840,SKU_1600,USB Cable,9,2025-05-12 22:00,88.01,10669,Norway,0.05,Bank Transfer,18,Accessories,Online,Not Returned,FedEx,Berlin,Medium,770.4855,752.4855,792.09,Monday,May
139800,SKU_1556,Desk Lamp,11,2025-05-12 23:00,42.21,94795,Netherlands,0.45,Bank Transfer,13.53,Furniture,In-store,Not Returned,Royal Mail,Berlin,Medium,268.9005,255.3705,464.31,Monday,May
782784,SKU_1265,Office Chair,11,2025-05-13 0:00,34.84,47384,Belgium,0.15,paypall,23.43,Accessories,Online,Not Returned,FedEx,Rome,High,349.184,325.754,383.24,Tuesday,May
778067,SKU_1755,Wireless Mouse,26,2025-05-13 1:00,11.35,13783,United States,0.03,Credit Card,11.98,Electronics,Online,Not Returned,FedEx,Amsterdam,Medium,298.227,286.247,295.1,Tuesday,May
563440,SKU_1392,Office Chair,9,2025-05-13 2:00,67.87,10340,United States,0.44,Credit Card,27.09,Electronics,Online,Not Returned,FedEx,Amsterdam,Low,369.1548,342.0648,610.83,Tuesday,May
112854,SKU_1991,Notebook,35,2025-05-13 3:00,10.23,28982,Germany,0.41,paypall,25.03,Electronics,In-store,Not Returned,Royal Mail,Paris,High,236.2795,211.2495,358.05,Tuesday,May
234753,SKU_1001,T-shirt,8,2025-05-13 5:00,81.08,84984,Sweden,0,paypall,25.73,Apparel,In-store,Returned,DHL,Amsterdam,High,674.37,648.64,648.64,Tuesday,May
892510,SKU_1495,White Mug,5,2025-05-13 7:00,64.69,12847,Italy,0.2,Bank Transfer,16.86,Accessories,Online,Not Returned,FedEx,Amsterdam,Low,275.62,258.76,323.45,Tuesday,May
214166,SKU_1898,Wall Clock,15,2025-05-13 8:00,65.33,66589,Australia,0.11,Credit Card,25.95,Apparel,Online,Not Returned,DHL,Rome,Low,898.1055,872.1555,979.95,Tuesday,May
931893,SKU_1757,Notebook,37,2025-05-13 9:00,68.27,76261,Portugal,0.39,Credit Card,16.1,Accessories,Online,Not Returned,Royal Mail,Rome,Low,1556.9539,1540.8539,2525.99,Tuesday,May
604793,SKU_1737,T-shirt,26,2025-05-13 10:00,42.35,93901,Australia,0.09,Credit Card,23.04,Furniture,In-store,Not Returned,UPS,London,Medium,1025.041,1002.001,1101.1,Tuesday,May
983324,SKU_1348,Backpack,34,2025-05-13 11:00,58.67,26245,Netherlands,0.33,Credit Card,24.3,Electronics,In-store,Not Returned,DHL,Paris,Medium,1360.8026,1336.5026,1994.78,Tuesday,May
676602,SKU_1745,White Mug,13,2025-05-13 12:00,19.7,Unknown,Belgium,0.11,Credit Card,16.69,Electronics,Online,Not Returned,Royal Mail,,Low,244.619,227.929,256.1,Tuesday,May
127941,SKU_1632,Headphones,28,2025-05-13 13:00,19.47,37079,France,0.2,Bank Transfer,24.78,Apparel,Online,Not Returned,Royal Mail,Paris,Medium,460.908,436.128,545.16,Tuesday,May
316100,SKU_1979,T-shirt,14,2025-05-13 14:00,89.89,81768,France,0.39,paypall,6.08,Furniture,Online,Not Returned,Royal Mail,Paris,Medium,773.7406,767.6606,1258.46,Tuesday,May
354468,SKU_1534,USB Cable,1,2025-05-13 15:00,4.58,45985,Italy,0.08,Credit Card,7.14,Accessories,Online,Not Returned,Royal Mail,Paris,Low,11.3536,4.2136,4.58,Tuesday,May
256497,SKU_1420,Notebook,18,2025-05-13 16:00,4.45,14180,Italy,0.45,paypall,9.24,Furniture,Online,Not Returned,Royal Mail,London,Medium,53.295,44.055,80.1,Tuesday,May
877877,SKU_1711,Backpack,3,2025-05-13 17:00,4.61,14279,United Kingdom,0.34,paypall,9.07,Apparel,In-store,Not Returned,UPS,Berlin,Low,18.1978,9.1278,13.83,Tuesday,May
749069,SKU_1747,Desk Lamp,14,2025-05-13 18:00,31.41,15514,France,0.48,paypall,12.58,Furniture,In-store,Not Returned,Royal Mail,Rome,Low,241.2448,228.6648,439.74,Tuesday,May
592427,SKU_1547,Wireless Mouse,27,2025-05-13 19:00,25.54,25703,Italy,0.33,paypall,10.43,Apparel,Online,Not Returned,UPS,Amsterdam,Low,472.4486,462.0186,689.58,Tuesday,May
763867,SKU_1525,Blue Pen,7,2025-05-13 20:00,54.94,81626,Belgium,0.23,paypall,21.01,Furniture,In-store,Not Returned,UPS,London,Medium,317.1366,296.1266,384.58,Tuesday,May
815947,SKU_1470,White Mug,16,2025-05-13 21:00,95.26,78701,Norway,0.29,paypall,19.92,Furniture,Online,Not Returned,FedEx,Rome,High,1102.0736,1082.1536,1524.16,Tuesday,May
484405,SKU_1986,Headphones,42,2025-05-13 22:00,8.86,10830,Sweden,0.08,paypall,25.07,Electronics,In-store,Not Returned,Royal Mail,Berlin,High,367.4204,342.3504,372.12,Tuesday,May
900005,SKU_1526,Backpack,43,2025-05-13 23:00,58.71,45934,Netherlands,0.28,Bank Transfer,28.19,Furniture,In-store,Not Returned,Royal Mail,Rome,High,1845.8516,1817.6616,2524.53,Tuesday,May
289923,SKU_1756,Notebook,32,2025-05-14 0:00,72.27,49451,United Kingdom,0.41,paypall,22.04,Stationery,In-store,Not Returned,FedEx,Amsterdam,Medium,1386.4976,1364.4576,2312.64,Wednesday,May
259770,SKU_1290,Wireless Mouse,5,2025-05-14 1:00,94.5,43908,Germany,0.41,Bank Transfer,10.04,Electronics,In-store,Not Returned,UPS,Paris,Low,288.815,278.775,472.5,Wednesday,May
423638,SKU_1631,White Mug,2,2025-05-14 2:00,74.44,97888,Italy,0.36,Credit Card,14.7,Furniture,Online,Not Returned,DHL,Paris,High,109.9832,95.2832,148.88,Wednesday,May
118318,SKU_1533,T-shirt,3,2025-05-14 3:00,99.41,39301,Spain,0.15,Credit Card,24.29,Accessories,Online,Not Returned,FedEx,Amsterdam,Medium,277.7855,253.4955,298.23,Wednesday,May
794079,SKU_1686,Blue Pen,7,2025-05-14 4:00,31.51,50146,France,0.34,Bank Transfer,25.09,Stationery,Online,Not Returned,UPS,Berlin,High,170.6662,145.5762,220.57,Wednesday,May
458672,SKU_1291,White Mug,2,2025-05-14 5:00,90.13,52013,United Kingdom,0.38,Bank Transfer,17.29,Electronics,In-store,Not Returned,FedEx,Amsterdam,Low,129.0512,111.7612,180.26,Wednesday,May
861090,SKU_1782,Notebook,35,2025-05-14 6:00,6.62,79897,United States,0.28,Bank Transfer,5.7,Furniture,In-store,Not Returned,Royal Mail,Paris,High,172.524,166.824,231.7,Wednesday,May
175529,SKU_1632,USB Cable,13,2025-05-14 7:00,59.02,68756,Norway,0.18,paypall,15,Stationery,In-store,Not Returned,Royal Mail,Paris,Low,644.1532,629.1532,767.26,Wednesday,May
139102,SKU_1095,Blue Pen,6,2025-05-14 8:00,92,61407,Portugal,0.05,paypall,9.7,Accessories,Online,Not Returned,FedEx,Berlin,Low,534.1,524.4,552,Wednesday,May
119006,SKU_1977,Desk Lamp,5,2025-05-14 9:00,72.77,22522,Netherlands,0.13,paypall,24.37,Accessories,In-store,Not Returned,FedEx,Amsterdam,Medium,340.9195,316.5495,363.85,Wednesday,May
895480,SKU_1697,Office Chair,43,2025-05-14 10:00,17.88,73472,United Kingdom,0.24,Bank Transfer,15.72,Furniture,In-store,Not Returned,UPS,Berlin,Low,600.0384,584.3184,768.84,Wednesday,May
515165,SKU_1492,Backpack,11,2025-05-14 11:00,38.26,12192,Belgium,0.47,Credit Card,18.76,Accessories,In-store,Not Returned,DHL,Berlin,Low,241.8158,223.0558,420.86,Wednesday,May
306676,SKU_1414,Blue Pen,18,2025-05-14 12:00,15.06,Unknown,France,0.17,Credit Card,10.15,Stationery,Online,Not Returned,UPS,Amsterdam,High,235.1464,224.9964,271.08,Wednesday,May
117909,SKU_1680,Headphones,19,2025-05-14 13:00,34.75,45264,Netherlands,0.25,Bank Transfer,25.55,Accessories,In-store,Not Returned,FedEx,Amsterdam,Low,520.7375,495.1875,660.25,Wednesday,May
134184,SKU_1867,USB Cable,47,2025-05-14 14:00,71.09,24728,United States,0.49,Credit Card,15.87,Apparel,In-store,Not Returned,DHL,Berlin,Medium,1719.8973,1704.0273,3341.23,Wednesday,May
554039,SKU_1856,Notebook,5,2025-05-14 15:00,14.64,98679,Australia,0.27,Bank Transfer,14.68,Apparel,Online,Not Returned,FedEx,Rome,Low,68.116,53.436,73.2,Wednesday,May
423359,SKU_1748,Wireless Mouse,8,2025-05-14 16:00,50.18,37321,Sweden,0.26,paypall,29.39,Stationery,In-store,Not Returned,FedEx,Paris,High,326.4556,297.0656,401.44,Wednesday,May
298402,SKU_1841,Office Chair,27,2025-05-14 17:00,26.07,95491,United States,0.16,Bank Transfer,12.67,Apparel,Online,Not Returned,DHL,Amsterdam,Medium,603.9376,591.2676,703.89,Wednesday,May
258713,SKU_1743,Notebook,42,2025-05-14 18:00,7.8,69590,Belgium,0.13,Bank Transfer,19.19,Electronics,In-store,Not Returned,UPS,Paris,Medium,304.202,285.012,327.6,Wednesday,May
430400,SKU_1461,Wall Clock,14,2025-05-14 19:00,12.04,50980,United Kingdom,0.02,paypall,29.47,Apparel,In-store,Not Returned,DHL,Berlin,Medium,194.6588,165.1888,168.56,Wednesday,May
106826,SKU_1495,Wall Clock,3,2025-05-14 20:00,3.23,15391,Portugal,0.19,Credit Card,28.39,Electronics,In-store,Not Returned,Royal Mail,Berlin,Medium,36.2389,7.8489,9.69,Wednesday,May
456460,SKU_1025,Blue Pen,4,2025-05-14 21:00,27.04,39224,Italy,0.33,Bank Transfer,8.16,Electronics,In-store,Not Returned,UPS,Berlin,Medium,80.6272,72.4672,108.16,Wednesday,May
925995,SKU_1765,Blue Pen,33,2025-05-14 22:00,95.01,26171,Australia,0.33,paypall,8.57,Stationery,In-store,Not Returned,DHL,London,High,2109.2411,2100.6711,3135.33,Wednesday,May
152828,SKU_1978,Desk Lamp,40,2025-05-14 23:00,53.78,76201,Germany,0.36,paypall,16.87,Electronics,In-store,Not Returned,FedEx,London,Low,1393.638,1376.768,2151.2,Wednesday,May
727668,SKU_1029,Wireless Mouse,37,2025-05-15 0:00,47.57,29663,Germany,0.2,paypall,19.35,Accessories,Online,Not Returned,UPS,Paris,Low,1427.422,1408.072,1760.09,Thursday,May
213766,SKU_1377,T-shirt,34,2025-05-15 1:00,16.58,83311,Sweden,0.4,Bank Transfer,17.31,Stationery,In-store,Returned,DHL,Amsterdam,Medium,355.542,338.232,563.72,Thursday,May
630657,SKU_1358,Wireless Mouse,26,2025-05-15 2:00,40.64,61779,Netherlands,0.43,paypall,18.91,Furniture,Online,Not Returned,Royal Mail,London,High,621.1948,602.2848,1056.64,Thursday,May
665600,SKU_1395,T-shirt,12,2025-05-15 3:00,20.13,49720,Australia,0.21,Bank Transfer,6.61,Electronics,Online,Returned,UPS,Amsterdam,Medium,197.4424,190.8324,241.56,Thursday,May
471871,SKU_1798,Desk Lamp,10,2025-05-15 4:00,43.27,48207,Spain,0.43,Bank Transfer,10.74,Apparel,In-store,Not Returned,Royal Mail,Rome,High,257.379,246.639,432.7,Thursday,May
338995,SKU_1108,Headphones,43,2025-05-15 5:00,48.81,80275,Australia,0.3,Bank Transfer,20.4,Stationery,In-store,Not Returned,Royal Mail,Rome,Low,1489.581,1469.181,2098.83,Thursday,May
236898,SKU_1878,Wireless Mouse,27,2025-05-15 6:00,89.26,98155,Spain,0.2,paypall,21.11,Apparel,Online,Not Returned,Royal Mail,London,High,1949.126,1928.016,2410.02,Thursday,May
754659,SKU_1878,Blue Pen,37,2025-05-15 7:00,73.99,Unknown,France,0.41,Bank Transfer,26.37,Electronics,In-store,Not Returned,Royal Mail,Amsterdam,Medium,1641.5717,1615.2017,2737.63,Thursday,May
513136,SKU_1849,Office Chair,1,2025-05-15 8:00,76.94,23995,Sweden,0.11,Bank Transfer,17.18,Stationery,Online,Not Returned,FedEx,Rome,Medium,85.6566,68.4766,76.94,Thursday,May
213554,SKU_1257,Wall Clock,20,2025-05-15 9:00,94.08,19862,Australia,0.48,Bank Transfer,6.77,Electronics,Online,Not Returned,FedEx,Berlin,High,985.202,978.432,1881.6,Thursday,May
125692,SKU_1333,Desk Lamp,18,2025-05-15 10:00,74.88,67329,Belgium,0.25,Bank Transfer,21.6,Accessories,In-store,Not Returned,Royal Mail,Paris,High,1032.48,1010.88,1347.84,Thursday,May
855984,SKU_1403,Office Chair,47,2025-05-15 11:00,71.43,67774,United Kingdom,0.27,Credit Card,15.71,Furniture,Online,Not Returned,Royal Mail,Paris,Low,2466.4733,2450.7633,3357.21,Thursday,May
583007,SKU_1441,Desk Lamp,6,2025-05-15 12:00,71.45,89447,Portugal,0.31,Credit Card,12.7,Electronics,Online,Not Returned,DHL,London,High,308.503,295.803,428.7,Thursday,May
706741,SKU_1230,Notebook,7,2025-05-15 13:00,49.91,91049,Italy,0.04,paypall,5.26,Stationery,Online,Not Returned,UPS,London,Medium,340.6552,335.3952,349.37,Thursday,May
633697,SKU_1147,Headphones,6,2025-05-15 14:00,15.56,30575,Germany,0.06,Bank Transfer,23,Furniture,In-store,Not Returned,UPS,Paris,Low,110.7584,87.7584,93.36,Thursday,May
836425,SKU_1545,Backpack,29,2025-05-15 15:00,61.27,55771,Germany,0.25,Bank Transfer,27.52,Stationery,In-store,Not Returned,UPS,Rome,Medium,1360.1425,1332.6225,1776.83,Thursday,May
